title,company,linkofProduct,skills,posted
Senior DevOps Engineer,GlobeMed Egypt,https://wuzzuf.net/jobs/p/F618LK2xb4J0-Senior-DevOps-Engineer-GlobeMed-Egypt-Cairo-Egypt?o=69&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['DevOps', 'Devops Engineer', 'SQL', 'Continues Integration (CI)', 'Continuous Delivery (CD)', 'Kubernetes', 'Docker', 'Jenkins']",Posted 3 days ago
Senior Microsoft Dynamics CRM Developer,,https://wuzzuf.net/jobs/p/xtWcb9evpcBX-Senior-Microsoft-Dynamics-CRM-Developer-Cairo-Egypt?o=70&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['Microsoft CRM', '.Net', 'CRM', 'ASP.Net', 'MSSQL', 'HTML5', 'CSS3', 'JavaScript', 'jQuery', 'XML', 'Microsoft Dynamics']",Posted 3 days ago
.NET Developer,GlobeMed Egypt,https://wuzzuf.net/jobs/p/5RxcqUeb5YxH-NET-Developer-GlobeMed-Egypt-Cairo-Egypt?o=71&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['C#', 'HTML5', 'JavaScript', 'jQuery', 'Entity Framework', 'Linq', 'ASP.Net', 'MVC', '.Net']",Posted 3 days ago
Software Quality assurance Engineer,Al Soug-Cashi,https://wuzzuf.net/jobs/p/CfhNINktUQI4-Software-Quality-assurance-Engineer-Al-Soug-Cashi-Giza-Egypt?o=72&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['Quality Assurance', 'Information Technology (IT)', 'SQL', 'Agile', 'Testing', 'Software Development', 'QA', 'Engineering', 'Software']",Posted 3 days ago
IT Internship,Hayat Kimya,https://wuzzuf.net/jobs/p/MQEay1B6wO51-IT-Internship-Hayat-Kimya-Cairo-Egypt?o=73&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['Computer Science', 'Information Technology (IT)', 'Software Development']",Posted 3 days ago
"Oracle Developer (Forms, Reports, PL/SQL)",GlobeMed Egypt,https://wuzzuf.net/jobs/p/haoRWry6yzc2-Oracle-Developer-Forms-Reports-PLSQL-GlobeMed-Egypt-Cairo-Egypt?o=74&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['Oracle Forms', 'Oracle Reports', 'Oracle', 'PL/SQL', 'Oracle Database']",Posted 3 days ago
Software Tester - Quality Assurance 23001,,https://wuzzuf.net/jobs/p/Hm1ydhXAAxAY-Software-Tester---Quality-Assurance-23001-Cairo-Egypt?o=75&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['Information Technology (IT)', 'QA', 'Software Testing', 'Agile', 'Software', 'Software Development', 'Performance', 'Computer Science', 'English', 'ISTQB', 'Scrum', 'Science', 'ISTQB-Agile', 'Quality Control', 'Software Tester', 'Tester']",Posted 3 days ago
ERP/Enterprise Software Sales Account Manager - Saudi Arabia,OdooTec,https://wuzzuf.net/jobs/p/MVd2Ra5I1ko3-ERPEnterprise-Software-Sales-Account-Manager---Saudi-Arabia-OdooTec-Cairo-Egypt?o=76&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['Sales', 'ERP', 'Customer Service', 'Odoo', 'CRM', 'Software Sales', 'Software', 'Selling', 'Sales Target', 'Communication', 'Sales Skills']",Posted 3 days ago
ERP/Enterprise Software Sales Account Manager - Cairo,OdooTec,https://wuzzuf.net/jobs/p/9W4dYF7Tw1JE-ERPEnterprise-Software-Sales-Account-Manager---Cairo-OdooTec-Cairo-Egypt?o=77&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['Sales', 'ERP', 'Customer Service', 'Odoo', 'CRM', 'Software Sales', 'Software', 'Selling', 'Sales Target', 'Communication', 'Sales Skills', 'Information Technology (IT)']",Posted 3 days ago
Senior Front End Developer,,https://wuzzuf.net/jobs/p/5JK2UPEodmMV-Senior-Front-End-Developer-Cairo-Egypt?o=78&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['Frontend', 'HTML', 'Software Development', 'JavaScript', 'jQuery', 'UI', 'UX']",Posted 4 days ago
Senior Full Stack Developer,,https://wuzzuf.net/jobs/p/h6rL6wrqDant-Senior-Full-Stack-Developer-Cairo-Egypt?o=79&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['Full-Stack', 'MongoDB', 'Software Development', 'Redis', 'SQL']",Posted 4 days ago
Technical Writer,DIGITISED,https://wuzzuf.net/jobs/p/MDiJUGcSSwls-Technical-Writer-DIGITISED-Cairo-Egypt?o=80&l=bp&t=bj&bpv=np&a=IT-Software-Development-Jobs-in-Egypt,"['Content', 'Editing', 'English', 'Information Technology (IT)', 'SEO', 'Software', 'technical', 'Technical Writing', 'Writing', 'Research', 'Arabic', 'Computer Science']",Posted 4 days ago
